cluster_ID,gene_id,PAS_cluster_ID,PAS_ID,delta_usage,usage_direction,padj,lc_gene_padj,chr,PAS,strand,updated_polyA_site
ENSG00000153207.16@chr1:246840536:246840545:-,ENSG00000153207.16,chr1:246840536:246840545:-,chr1:246840538:-,-0.233041926428586,down,6.42750903563934e-24,0.00236208064918968,chr1,246840538,-,246840539
ENSG00000153234.16@chr2:156335937:156335944:-,ENSG00000153234.16,chr2:156335937:156335944:-,chr2:156335938:-,0.192750646084606,up,1.06287936381553e-14,1.51334047909725e-10,chr2,156335938,-,156335937
ENSG00000153234.16@chr2:156336570:156336592:-,ENSG00000153234.16,chr2:156336570:156336592:-,chr2:156336578:-,0.0823655887464534,up,0.000106537826466359,1.51334047909725e-10,chr2,156336578,-,156336579
ENSG00000153234.16@chr2:156336690:156336700:-,ENSG00000153234.16,chr2:156336690:156336700:-,chr2:156336698:-,0.142180901835347,up,2.09717314169323e-10,1.51334047909725e-10,chr2,156336698,-,156336698
ENSG00000153234.16@chr2:156338505:156338512:-,ENSG00000153234.16,chr2:156338505:156338512:-,chr2:156338508:-,0.14115994979618,up,1.1502485138043e-06,1.51334047909725e-10,chr2,156338508,-,156338508
ENSG00000153234.16@chr2:156338958:156338967:-,ENSG00000153234.16,chr2:156338958:156338967:-,chr2:156338966:-,0.0967049402099303,up,0.000144105010390795,1.51334047909725e-10,chr2,156338966,-,156338967
ENSG00000153234.16@chr2:156341437:156341460:-,ENSG00000153234.16,chr2:156341437:156341460:-,chr2:156341455:-,-0.655162026672518,down,2.12020240137025e-79,1.51334047909725e-10,chr2,156341455,-,156341455
ENSG00000153253.20@chr2:165087515:165087532:-,ENSG00000153253.20,chr2:165087515:165087532:-,chr2:165087527:-,0.100100645091683,up,0.0950798507764382,0.318428531229407,chr2,165087527,-,165087526
ENSG00000153253.20@chr2:165088134:165088141:-,ENSG00000153253.20,chr2:165088134:165088141:-,chr2:165088135:-,-0.0367005709197388,down,0.743596038737243,0.318428531229407,chr2,165088135,-,165088135
ENSG00000153253.20@chr2:165127960:165127984:-,ENSG00000153253.20,chr2:165127960:165127984:-,chr2:165127982:-,-0.063400074171943,down,0.107119915185478,0.318428531229407,chr2,165127982,-,165127983
ENSG00000153291.16@chr6:46677002:46677013:+,ENSG00000153291.16,chr6:46677002:46677013:+,chr6:46677012:+,-0.193358395989975,down,0.0112004676371043,0.0540968741191051,chr6,46677012,+,46677012
ENSG00000153291.16@chr6:46678159:46678188:+,ENSG00000153291.16,chr6:46678159:46678188:+,chr6:46678175:+,0.193358395989975,up,0.0112004676371043,0.0540968741191051,chr6,46678175,+,46678175
ENSG00000153310.22@chr8:129839582:129839604:-,ENSG00000153310.22,chr8:129839582:129839604:-,chr8:129839594:-,0.319585013376721,up,6.73009112512648e-101,0.00961976216708696,chr8,129839594,-,129839593
ENSG00000153310.22@chr8:129841463:129841493:-,ENSG00000153310.22,chr8:129841463:129841493:-,chr8:129841471:-,-0.319585013376721,down,2.25205805646338e-107,0.00961976216708696,chr8,129841471,-,129841472
ENSG00000153363.15@chr1:211432532:211432536:+,ENSG00000153363.15,chr1:211432532:211432536:+,chr1:211432534:+,-0.168408944180332,down,0.0243665603926932,0.103605885185284,chr1,211432534,+,211432535
ENSG00000153363.15@chr1:211435325:211435330:+,ENSG00000153363.15,chr1:211435325:211435330:+,chr1:211435330:+,0.168408944180333,up,0.0243665603926932,0.103605885185284,chr1,211435330,+,211435330
ENSG00000153404.15@chr5:157091:157109:+,ENSG00000153404.15,chr5:157091:157109:+,chr5:157098:+,-0.626365447541771,down,2.58697243683951e-61,7.99983311825085e-05,chr5,157098,+,157099
ENSG00000153404.15@chr5:184893:184904:+,ENSG00000153404.15,chr5:184893:184904:+,chr5:184904:+,0.09162970505996,up,0.0087508189468159,7.99983311825085e-05,chr5,184904,+,184902
ENSG00000153404.15@chr5:189959:189978:+,ENSG00000153404.15,chr5:189959:189978:+,chr5:189967:+,0.534735742481811,up,6.98453758774875e-63,7.99983311825085e-05,chr5,189967,+,189966
ENSG00000153487.13@chr13:110720164:110720178:+,ENSG00000153487.13,chr13:110720164:110720178:+,chr13:110720174:+,-0.161610642528936,down,7.43304422788444e-10,0.000360138075784466,chr13,110720174,+,110720175
ENSG00000153487.13@chr13:110720765:110720780:+,ENSG00000153487.13,chr13:110720765:110720780:+,chr13:110720771:+,0.047761205154367,up,0.154560014724746,0.000360138075784466,chr13,110720771,+,110720771
ENSG00000153487.13@chr13:110721065:110721080:+,ENSG00000153487.13,chr13:110721065:110721080:+,chr13:110721073:+,0.093512652293507,up,0.000726261942216655,0.000360138075784466,chr13,110721073,+,110721074
ENSG00000153487.13@chr13:110723334:110723342:+,ENSG00000153487.13,chr13:110723334:110723342:+,chr13:110723335:+,0.0203367850810635,up,0.35564251563079,0.000360138075784466,chr13,110723335,+,110723339
ENSG00000153531.15@chr13:113399608:113399612:-,ENSG00000153531.15,chr13:113399608:113399612:-,chr13:113399611:-,0.344055773661037,up,8.86901033685972e-33,5.90659713905439e-05,chr13,113399611,-,113399611
ENSG00000153531.15@chr13:113421916:113421948:-,ENSG00000153531.15,chr13:113421916:113421948:-,chr13:113421940:-,-0.169972532340954,down,7.08180199175136e-06,5.90659713905439e-05,chr13,113421940,-,113421945
ENSG00000153531.15@chr13:113421975:113421986:-,ENSG00000153531.15,chr13:113421975:113421986:-,chr13:113421984:-,-0.174083241320083,down,4.58382519931405e-08,5.90659713905439e-05,chr13,113421984,-,113421979
ENSG00000153558.16@chr3:33387258:33387277:+,ENSG00000153558.16,chr3:33387258:33387277:+,chr3:33387262:+,-0.225334209641474,down,1.28021871583738e-06,0.00476721345107724,chr3,33387262,+,33387265
ENSG00000153558.16@chr3:33388836:33388854:+,ENSG00000153558.16,chr3:33388836:33388854:+,chr3:33388838:+,0.08315998230966,up,0.0451347434159743,0.00476721345107724,chr3,33388838,+,33388841
ENSG00000153558.16@chr3:33400033:33400054:+,ENSG00000153558.16,chr3:33400033:33400054:+,chr3:33400054:+,0.142174227331815,up,6.57435372530066e-06,0.00476721345107724,chr3,33400054,+,33400054
ENSG00000153560.12@chr3:33388333:33388345:-,ENSG00000153560.12,chr3:33388333:33388345:-,chr3:33388338:-,0.06313303762985,up,0.237726763168477,0.000373281566930749,chr3,33388338,-,33388336
ENSG00000153560.12@chr3:33388411:33388415:-,ENSG00000153560.12,chr3:33388411:33388415:-,chr3:33388412:-,-0.0623248685125928,down,0.00120138656615079,0.000373281566930749,chr3,33388412,-,33388413
ENSG00000153560.12@chr3:33388544:33388554:-,ENSG00000153560.12,chr3:33388544:33388554:-,chr3:33388553:-,-0.0865160678660843,down,9.4868739682476e-11,0.000373281566930749,chr3,33388553,-,33388553
ENSG00000153560.12@chr3:33405276:33405290:-,ENSG00000153560.12,chr3:33405276:33405290:-,chr3:33405281:-,0.0857078987488275,up,2.97929340989561e-13,0.000373281566930749,chr3,33405281,-,33405282
ENSG00000153561.13@chr2:86774195:86774207:+,ENSG00000153561.13,chr2:86774195:86774207:+,chr2:86774202:+,-0.106124286557356,down,4.23662953478397e-07,0.00456237862728706,chr2,86774202,+,86774203
ENSG00000153561.13@chr2:86777790:86777810:+,ENSG00000153561.13,chr2:86777790:86777810:+,chr2:86777806:+,-0.01712815548023,down,0.637514788428114,0.00456237862728706,chr2,86777806,+,86777804
ENSG00000153561.13@chr2:86778032:86778049:+,ENSG00000153561.13,chr2:86778032:86778049:+,chr2:86778041:+,0.123252442037586,up,0.000184985978784832,0.00456237862728706,chr2,86778041,+,86778038
ENSG00000153707.19@chr9:8314197:8314265:-,ENSG00000153707.19,chr9:8314197:8314265:-,chr9:8314246:-,-0.324409074508755,down,3.48997734811815e-64,1.34294838611751e-05,chr9,8314246,-,8314246
ENSG00000153707.19@chr9:9983463:9983478:-,ENSG00000153707.19,chr9:9983463:9983478:-,chr9:9983471:-,0.324409074508755,up,7.31944943063906e-155,1.34294838611751e-05,chr9,9983471,-,9983472
ENSG00000153774.9@chr16:75293706:75293737:-,ENSG00000153774.9,chr16:75293706:75293737:-,chr16:75293710:-,0.0329338359105981,up,0.297779108846075,0.166432039153901,chr16,75293710,-,75293710
ENSG00000153774.9@chr16:75378742:75378747:-,ENSG00000153774.9,chr16:75378742:75378747:-,chr16:75378745:-,-0.032933835910598,down,0.115820122782597,0.166432039153901,chr16,75378745,-,75378745
ENSG00000153786.13@chr16:84974450:84974473:-,ENSG00000153786.13,chr16:84974450:84974473:-,chr16:84974462:-,0.143872589248919,up,6.11244514650528e-20,0.0540980478722845,chr16,84974462,-,84974460
ENSG00000153786.13@chr16:84974551:84974580:-,ENSG00000153786.13,chr16:84974551:84974580:-,chr16:84974571:-,-0.143872589248919,down,6.11244514650528e-20,0.0540980478722845,chr16,84974571,-,84974569
ENSG00000153827.15@chr2:229763832:229763839:-,ENSG00000153827.15,chr2:229763832:229763839:-,chr2:229763837:-,0.236267993281908,up,8.89982468183488e-47,0.000184308334893995,chr2,229763837,-,229763837
ENSG00000153827.15@chr2:229766377:229766384:-,ENSG00000153827.15,chr2:229766377:229766384:-,chr2:229766382:-,0.010280661952863,up,0.294784751080931,0.000184308334893995,chr2,229766382,-,229766382
ENSG00000153827.15@chr2:229767187:229767218:-,ENSG00000153827.15,chr2:229767187:229767218:-,chr2:229767213:-,-0.230482619424206,down,3.95310169918729e-45,0.000184308334893995,chr2,229767213,-,229767212
ENSG00000153827.15@chr2:229798873:229798882:-,ENSG00000153827.15,chr2:229798873:229798882:-,chr2:229798876:-,-0.0160660358105642,down,0.450729709752236,0.000184308334893995,chr2,229798876,-,229798877
ENSG00000153885.15@chr19:33815208:33815233:+,ENSG00000153885.15,chr19:33815208:33815233:+,chr19:33815225:+,0.00206430609875397,up,1,0.975272006899429,chr19,33815225,+,33815217
ENSG00000153885.15@chr19:33815754:33815764:+,ENSG00000153885.15,chr19:33815754:33815764:+,chr19:33815760:+,-0.00206430609875397,down,1,0.975272006899429,chr19,33815760,+,33815761
ENSG00000153896.19@chr19:34758072:34758078:-,ENSG00000153896.19,chr19:34758072:34758078:-,chr19:34758077:-,0.1431603222648,up,1,0.0321327930594293,chr19,34758077,-,34758076
ENSG00000153896.19@chr19:34762794:34762800:-,ENSG00000153896.19,chr19:34762794:34762800:-,chr19:34762795:-,0.235579097519396,up,0.00412340258208044,0.0321327930594293,chr19,34762795,-,34762795
ENSG00000153896.19@chr19:34766971:34766982:-,ENSG00000153896.19,chr19:34766971:34766982:-,chr19:34766974:-,-0.378739419784196,down,0.000102608042634887,0.0321327930594293,chr19,34766974,-,34766976
ENSG00000153914.16@chr5:66175011:66175041:+,ENSG00000153914.16,chr5:66175011:66175041:+,chr5:66175041:+,-0.102866315261644,down,2.56982177190741e-05,0.000459434067536605,chr5,66175041,+,66175041
ENSG00000153914.16@chr5:66180637:66180672:+,ENSG00000153914.16,chr5:66180637:66180672:+,chr5:66180660:+,-0.0999309250901882,down,2.64933131792702e-22,0.000459434067536605,chr5,66180660,+,66180660
ENSG00000153914.16@chr5:66180880:66180886:+,ENSG00000153914.16,chr5:66180880:66180886:+,chr5:66180884:+,-0.194028317602368,down,1.45991632439255e-24,0.000459434067536605,chr5,66180884,+,66180884
ENSG00000153914.16@chr5:66183604:66183618:+,ENSG00000153914.16,chr5:66183604:66183618:+,chr5:66183615:+,0.3968255579542,up,1.45856898600307e-53,0.000459434067536605,chr5,66183615,+,66183611
ENSG00000153933.10@chr17:56868658:56868680:+,ENSG00000153933.10,chr17:56868658:56868680:+,chr17:56868669:+,-0.124370677759407,down,4.03514028788877e-06,0.00327951515426445,chr17,56868669,+,56868669
ENSG00000153933.10@chr17:56869557:56869569:+,ENSG00000153933.10,chr17:56869557:56869569:+,chr17:56869565:+,0.124370677759407,up,4.03514028788877e-06,0.00327951515426445,chr17,56869565,+,56869567
ENSG00000153936.18@chr1:87106215:87106227:+,ENSG00000153936.18,chr1:87106215:87106227:+,chr1:87106218:+,-0.029700942877645,down,0.225519325239872,0.258357125267977,chr1,87106218,+,87106221
ENSG00000153936.18@chr1:87108190:87108199:+,ENSG00000153936.18,chr1:87108190:87108199:+,chr1:87108191:+,0.029779527071932,up,0.233599108978384,0.258357125267977,chr1,87108191,+,87108196
ENSG00000153936.18@chr1:87109974:87109997:+,ENSG00000153936.18,chr1:87109974:87109997:+,chr1:87109977:+,-7.85841942859689e-05,down,0.943936032529017,0.258357125267977,chr1,87109977,+,87109982
ENSG00000153944.12@chr17:57684346:57684354:+,ENSG00000153944.12,chr17:57684346:57684354:+,chr17:57684348:+,-0.108395833220041,down,4.58222112405485e-05,0.00829182797184077,chr17,57684348,+,57684348
ENSG00000153944.12@chr17:57684604:57684617:+,ENSG00000153944.12,chr17:57684604:57684617:+,chr17:57684607:+,-0.150370420182465,down,2.70024043886844e-06,0.00829182797184077,chr17,57684607,+,57684607
ENSG00000153944.12@chr17:57684677:57684690:+,ENSG00000153944.12,chr17:57684677:57684690:+,chr17:57684683:+,0.258766253402505,up,5.19355625831406e-11,0.00829182797184077,chr17,57684683,+,57684685
ENSG00000153956.17@chr7:81946440:81946454:-,ENSG00000153956.17,chr7:81946440:81946454:-,chr7:81946444:-,0.028793469556461,up,0.137628422718296,0.311768220214417,chr7,81946444,-,81946444
ENSG00000153956.17@chr7:81948055:81948062:-,ENSG00000153956.17,chr7:81948055:81948062:-,chr7:81948060:-,-0.0287934695564615,down,0.00214657854060745,0.311768220214417,chr7,81948060,-,81948059
ENSG00000153989.8@chr6:117709810:117709826:+,ENSG00000153989.8,chr6:117709810:117709826:+,chr6:117709823:+,0.0224702783013291,up,0.0106286468512619,0.438888935408155,chr6,117709823,+,117709823
ENSG00000153989.8@chr6:117710720:117710731:+,ENSG00000153989.8,chr6:117710720:117710731:+,chr6:117710729:+,-0.022470278301329,down,0.115206604381699,0.438888935408155,chr6,117710729,+,117710727
ENSG00000154001.14@chr14:63371354:63371371:-,ENSG00000154001.14,chr14:63371354:63371371:-,chr14:63371363:-,0.139680839045466,up,1.0966872990075e-14,0.0793627320273087,chr14,63371363,-,63371364
ENSG00000154001.14@chr14:63373881:63373898:-,ENSG00000154001.14,chr14:63373881:63373898:-,chr14:63373890:-,-0.09564093005031,down,3.01811392203576e-09,0.0793627320273087,chr14,63373890,-,63373891
ENSG00000154001.14@chr14:63374718:63374745:-,ENSG00000154001.14,chr14:63374718:63374745:-,chr14:63374736:-,-0.0115737035436813,down,0.192578666112661,0.0793627320273087,chr14,63374736,-,63374737
ENSG00000154001.14@chr14:63382050:63382072:-,ENSG00000154001.14,chr14:63382050:63382072:-,chr14:63382055:-,-0.032466205451474,down,0.00936648964571269,0.0793627320273087,chr14,63382055,-,63382056
ENSG00000154027.19@chr1:77559724:77559746:+,ENSG00000154027.19,chr1:77559724:77559746:+,chr1:77559727:+,-0.201068625980906,down,1.47054331369005e-05,0.00529596427972496,chr1,77559727,+,77559731
ENSG00000154027.19@chr1:77559959:77559967:+,ENSG00000154027.19,chr1:77559959:77559967:+,chr1:77559965:+,0.201068625980906,up,1.47054331369005e-05,0.00529596427972496,chr1,77559965,+,77559966
ENSG00000154096.14@chr11:119414947:119414953:-,ENSG00000154096.14,chr11:119414947:119414953:-,chr11:119414953:-,0.179836998018816,up,4.11111484534897e-39,4.28531305648686e-07,chr11,119414953,-,119414950
ENSG00000154096.14@chr11:119415469:119415490:-,ENSG00000154096.14,chr11:119415469:119415490:-,chr11:119415488:-,0.0894126995662098,up,3.90693609509782e-17,4.28531305648686e-07,chr11,119415488,-,119415487
ENSG00000154096.14@chr11:119417938:119417955:-,ENSG00000154096.14,chr11:119417938:119417955:-,chr11:119417946:-,-0.116484274221393,down,2.24008738676364e-06,4.28531305648686e-07,chr11,119417946,-,119417945
ENSG00000154096.14@chr11:119418173:119418192:-,ENSG00000154096.14,chr11:119418173:119418192:-,chr11:119418176:-,-0.152765423363633,down,1.51741040930252e-05,4.28531305648686e-07,chr11,119418176,-,119418177
ENSG00000154114.13@chr11:121088343:121088345:+,ENSG00000154114.13,chr11:121088343:121088345:+,chr11:121088345:+,-0.023055600970215,down,0.559842214514574,0.629136614972582,chr11,121088345,+,121088346
ENSG00000154114.13@chr11:121089604:121089610:+,ENSG00000154114.13,chr11:121089604:121089610:+,chr11:121089606:+,0.023055600970215,up,0.559842214514574,0.629136614972582,chr11,121089606,+,121089607
ENSG00000154118.13@chr16:87654473:87654491:+,ENSG00000154118.13,chr16:87654473:87654491:+,chr16:87654481:+,-0.102806120992317,down,4.93507183703405e-48,7.07372672430358e-06,chr16,87654481,+,87654487
ENSG00000154118.13@chr16:87698135:87698159:+,ENSG00000154118.13,chr16:87698135:87698159:+,chr16:87698153:+,0.108699940258625,up,1.65634768842752e-63,7.07372672430358e-06,chr16,87698153,+,87698156
ENSG00000154118.13@chr16:87698371:87698384:+,ENSG00000154118.13,chr16:87698371:87698384:+,chr16:87698382:+,-0.0058938192663088,down,0.970168333639787,7.07372672430358e-06,chr16,87698382,+,87698376
ENSG00000154122.14@chr5:14704797:14704810:-,ENSG00000154122.14,chr5:14704797:14704810:-,chr5:14704805:-,0.360382966763661,up,3.36085203896342e-32,0.00256118751873114,chr5,14704805,-,14704804
ENSG00000154122.14@chr5:14709248:14709253:-,ENSG00000154122.14,chr5:14709248:14709253:-,chr5:14709252:-,-0.00385877276549171,down,0.431323316995867,0.00256118751873114,chr5,14709252,-,14709251
ENSG00000154122.14@chr5:14709808:14709820:-,ENSG00000154122.14,chr5:14709808:14709820:-,chr5:14709818:-,-0.032528215033618,down,0.0554069271021925,0.00256118751873114,chr5,14709818,-,14709817
ENSG00000154122.14@chr5:14711061:14711070:-,ENSG00000154122.14,chr5:14711061:14711070:-,chr5:14711066:-,-0.254737162491477,down,3.22800444165351e-32,0.00256118751873114,chr5,14711066,-,14711064
ENSG00000154122.14@chr5:14768155:14768166:-,ENSG00000154122.14,chr5:14768155:14768166:-,chr5:14768163:-,-0.0692588164730737,down,2.05737224848222e-06,0.00256118751873114,chr5,14768163,-,14768162
ENSG00000154124.6@chr5:14694839:14694843:+,ENSG00000154124.6,chr5:14694839:14694843:+,chr5:14694843:+,-0.196208885726386,down,5.83530507792193e-09,0.000697412873379769,chr5,14694843,+,14694844
ENSG00000154124.6@chr5:14698592:14698614:+,ENSG00000154124.6,chr5:14698592:14698614:+,chr5:14698605:+,0.222829374021712,up,2.28350511317852e-10,0.000697412873379769,chr5,14698605,+,14698602
ENSG00000154124.6@chr5:14699710:14699732:+,ENSG00000154124.6,chr5:14699710:14699732:+,chr5:14699711:+,-0.0266204882953258,down,0.218602167339405,0.000697412873379769,chr5,14699711,+,14699712
ENSG00000154127.10@chr11:122811162:122811168:+,ENSG00000154127.10,chr11:122811162:122811168:+,chr11:122811163:+,-0.0418933484432256,down,0.129185054284586,0.00358215762718586,chr11,122811163,+,122811166
ENSG00000154127.10@chr11:122813283:122813289:+,ENSG00000154127.10,chr11:122813283:122813289:+,chr11:122813285:+,-0.106307355098074,down,9.80290923354777e-06,0.00358215762718586,chr11,122813285,+,122813287
ENSG00000154127.10@chr11:122814466:122814492:+,ENSG00000154127.10,chr11:122814466:122814492:+,chr11:122814472:+,0.1482007035413,up,3.23971484607462e-06,0.00358215762718586,chr11,122814472,+,122814473
ENSG00000154144.13@chr11:124632431:124632458:+,ENSG00000154144.13,chr11:124632431:124632458:+,chr11:124632435:+,-0.086909685816997,down,1.35232696648527e-06,0.00879090712880164,chr11,124632435,+,124632437
ENSG00000154144.13@chr11:124634703:124634719:+,ENSG00000154144.13,chr11:124634703:124634719:+,chr11:124634709:+,0.063584014792031,up,0.296541820704649,0.00879090712880164,chr11,124634709,+,124634713
ENSG00000154144.13@chr11:124635386:124635397:+,ENSG00000154144.13,chr11:124635386:124635397:+,chr11:124635391:+,-0.105147373518209,down,0.00597311459168635,0.00879090712880164,chr11,124635391,+,124635394
ENSG00000154144.13@chr11:124635918:124635929:+,ENSG00000154144.13,chr11:124635918:124635929:+,chr11:124635925:+,0.128473044543176,up,1.19329527585017e-12,0.00879090712880164,chr11,124635925,+,124635926
ENSG00000154153.15@chr5:16473032:16473058:-,ENSG00000154153.15,chr5:16473032:16473058:-,chr5:16473038:-,0.104400239599322,up,0.00138423111009897,0.00566427111937943,chr5,16473038,-,16473039
ENSG00000154153.15@chr5:16611602:16611612:-,ENSG00000154153.15,chr5:16611602:16611612:-,chr5:16611603:-,-0.104400239599322,down,3.43581203910025e-07,0.00566427111937943,chr5,16611603,-,16611604
ENSG00000154174.8@chr3:100363453:100363470:-,ENSG00000154174.8,chr3:100363453:100363470:-,chr3:100363464:-,0.071621662607958,up,3.58091947646903e-11,0.00420768603608907,chr3,100363464,-,100363463
ENSG00000154174.8@chr3:100365250:100365303:-,ENSG00000154174.8,chr3:100365250:100365303:-,chr3:100365296:-,-0.071621662607958,down,1.85126011634113e-09,0.00420768603608907,chr3,100365296,-,100365299
ENSG00000154222.15@chr1:52346943:52346968:-,ENSG00000154222.15,chr1:52346943:52346968:-,chr1:52346961:-,-0.125917470496901,down,0.608154057344059,0.443520441535243,chr1,52346961,-,52346962
ENSG00000154222.15@chr1:52352518:52352538:-,ENSG00000154222.15,chr1:52352518:52352538:-,chr1:52352536:-,0.125917470496902,up,0.608154057344059,0.443520441535243,chr1,52352536,-,52352538
ENSG00000154265.16@chr17:69246502:69246513:-,ENSG00000154265.16,chr17:69246502:69246513:-,chr17:69246513:-,0.0774432850754982,up,0.0014705490802471,0.00443503590395588,chr17,69246513,-,69246511
ENSG00000154265.16@chr17:69246633:69246651:-,ENSG00000154265.16,chr17:69246633:69246651:-,chr17:69246651:-,0.062978396516891,up,0.0282220751992987,0.00443503590395588,chr17,69246651,-,69246650
ENSG00000154265.16@chr17:69247101:69247146:-,ENSG00000154265.16,chr17:69247101:69247146:-,chr17:69247103:-,0.0273482412851928,up,0.509980855057997,0.00443503590395588,chr17,69247103,-,69247104
ENSG00000154265.16@chr17:69247341:69247351:-,ENSG00000154265.16,chr17:69247341:69247351:-,chr17:69247347:-,-0.167769922877582,down,1.31474482249939e-05,0.00443503590395588,chr17,69247347,-,69247348
ENSG00000154305.18@chr1:222665815:222665832:+,ENSG00000154305.18,chr1:222665815:222665832:+,chr1:222665821:+,-0.0268650218986124,down,0.0595034615101677,0.0989171006096336,chr1,222665821,+,222665822
ENSG00000154305.18@chr1:222666138:222666150:+,ENSG00000154305.18,chr1:222666138:222666150:+,chr1:222666143:+,-0.0283439190259,down,0.0413375808466204,0.0989171006096336,chr1,222666143,+,222666144
ENSG00000154305.18@chr1:222667997:222668015:+,ENSG00000154305.18,chr1:222667997:222668015:+,chr1:222668006:+,0.055208940924513,up,9.81122493397679e-05,0.0989171006096336,chr1,222668006,+,222668007
ENSG00000154309.9@chr1:222837378:222837385:+,ENSG00000154309.9,chr1:222837378:222837385:+,chr1:222837382:+,-0.0649982883380015,down,0.00216318305181025,0.0360617510483228,chr1,222837382,+,222837384
ENSG00000154309.9@chr1:223005969:223005994:+,ENSG00000154309.9,chr1:223005969:223005994:+,chr1:223005991:+,0.064998288338001,up,0.00216318305181025,0.0360617510483228,chr1,223005991,+,223005995
ENSG00000154310.17@chr3:171061336:171061352:-,ENSG00000154310.17,chr3:171061336:171061352:-,chr3:171061340:-,0.105866853105799,up,0.00028870947180067,0.0296799177037671,chr3,171061340,-,171061339
ENSG00000154310.17@chr3:171061493:171061503:-,ENSG00000154310.17,chr3:171061493:171061503:-,chr3:171061497:-,-0.051525989642365,down,0.031579711335372,0.0296799177037671,chr3,171061497,-,171061496
ENSG00000154310.17@chr3:171441190:171441193:-,ENSG00000154310.17,chr3:171441190:171441193:-,chr3:171441191:-,-0.0543408634634344,down,0.00257400748508534,0.0296799177037671,chr3,171441191,-,171441190
ENSG00000154380.19@chr1:225486823:225486842:-,ENSG00000154380.19,chr1:225486823:225486842:-,chr1:225486836:-,0.251702661956654,up,6.84666095016313e-32,1.26686554875676e-05,chr1,225486836,-,225486835
ENSG00000154380.19@chr1:225489915:225489943:-,ENSG00000154380.19,chr1:225489915:225489943:-,chr1:225489943:-,0.0778361164580208,up,1.76944303098495e-06,1.26686554875676e-05,chr1,225489943,-,225489943
ENSG00000154380.19@chr1:225494791:225494820:-,ENSG00000154380.19,chr1:225494791:225494820:-,chr1:225494816:-,-0.253031947242353,down,1.70972547448851e-30,1.26686554875676e-05,chr1,225494816,-,225494816
ENSG00000154380.19@chr1:225496717:225496724:-,ENSG00000154380.19,chr1:225496717:225496724:-,chr1:225496720:-,-0.0765068311723225,down,1.27052027435272e-05,1.26686554875676e-05,chr1,225496720,-,225496720
ENSG00000154473.18@chr10:123165352:123165371:+,ENSG00000154473.18,chr10:123165352:123165371:+,chr10:123165362:+,-0.0399705121485671,down,6.37064763465777e-07,0.00660830202436437,chr10,123165362,+,123165365
ENSG00000154473.18@chr10:123170463:123170478:+,ENSG00000154473.18,chr10:123170463:123170478:+,chr10:123170467:+,0.0399705121485665,up,6.37064763465777e-07,0.00660830202436437,chr10,123170467,+,123170467
ENSG00000154511.12@chr1:92841046:92841049:-,ENSG00000154511.12,chr1:92841046:92841049:-,chr1:92841049:-,-0.023766107793411,down,0.743596038737243,0.744235218926975,chr1,92841049,-,92841049
ENSG00000154511.12@chr1:92842155:92842171:-,ENSG00000154511.12,chr1:92842155:92842171:-,chr1:92842171:-,0.023766107793411,up,0.743596038737243,0.744235218926975,chr1,92842171,-,92842169
ENSG00000154582.18@chr8:73945869:73945890:-,ENSG00000154582.18,chr8:73945869:73945890:-,chr8:73945883:-,0.0117799448893067,up,0.00183889045754553,0.0113874059162995,chr8,73945883,-,73945887
ENSG00000154582.18@chr8:73946093:73946102:-,ENSG00000154582.18,chr8:73946093:73946102:-,chr8:73946100:-,0.0339062393354144,up,3.88598254484101e-06,0.0113874059162995,chr8,73946100,-,73946099
ENSG00000154582.18@chr8:73946389:73946404:-,ENSG00000154582.18,chr8:73946389:73946404:-,chr8:73946398:-,0.037461705812211,up,0.115745738710429,0.0113874059162995,chr8,73946398,-,73946395
ENSG00000154582.18@chr8:73946583:73946615:-,ENSG00000154582.18,chr8:73946583:73946615:-,chr8:73946604:-,-0.083147890036932,down,1.28884038240801e-10,0.0113874059162995,chr8,73946604,-,73946610
ENSG00000154642.11@chr21:17788964:17788976:-,ENSG00000154642.11,chr21:17788964:17788976:-,chr21:17788974:-,0.136479454566948,up,4.8280538427353e-07,0.0124439137872388,chr21,17788974,-,17788974
ENSG00000154642.11@chr21:17793228:17793254:-,ENSG00000154642.11,chr21:17793228:17793254:-,chr21:17793247:-,-0.136479454566948,down,4.8280538427353e-07,0.0124439137872388,chr21,17793247,-,17793247
ENSG00000154654.15@chr21:21468762:21468779:+,ENSG00000154654.15,chr21:21468762:21468779:+,chr21:21468765:+,-0.0150164349796143,down,0.600357534911071,0.320383515401076,chr21,21468765,+,21468765
ENSG00000154654.15@chr21:21534646:21534655:+,ENSG00000154654.15,chr21:21534646:21534655:+,chr21:21534655:+,0.039169990819704,up,0.0594154363787377,0.320383515401076,chr21,21534655,+,21534656
ENSG00000154654.15@chr21:21538766:21538779:+,ENSG00000154654.15,chr21:21538766:21538779:+,chr21:21538773:+,-0.087589789586089,down,0.112373185987872,0.320383515401076,chr21,21538773,+,21538769
ENSG00000154654.15@chr21:21540174:21540195:+,ENSG00000154654.15,chr21:21540174:21540195:+,chr21:21540189:+,0.069456852259516,up,0.0556514580873275,0.320383515401076,chr21,21540189,+,21540189
ENSG00000154654.15@chr21:21543326:21543363:+,ENSG00000154654.15,chr21:21543326:21543363:+,chr21:21543327:+,-0.00602061851351601,down,0.417376377109411,0.320383515401076,chr21,21543327,+,21543333
