gene_id,gene_name,gene_type,seqnames,strand,lc_gene_padj,PAS_ID_down,PAS_ID_up,PAS_cluster_ID_down,PAS_cluster_ID_up,Feature_down,Feature_up,Scramble-7d_usage_down,Scramble-7d_usage_up,TDP43KD-7d_usage_down,TDP43KD-7d_usage_up,delta_usage_down,delta_usage_up,APA_log2FC_down,APA_log2FC_up,fisher_PAS_padj_down,fisher_PAS_padj_up,polyA_site_up,polyA_site_down,APA_direction,fisher_APA_sig,leafcutter_APA_sig,delta_usage_plotting,APA_log2FC_plotting,lc_label,fisher_padj,fisher_label,NegLog10FisherPadj
ENSG00000155858,LSM11,protein_coding,chr5,+,0.000677744949427547,chr5:157755316:+,chr5:157760708:+,chr5:157755311:157755323:+,chr5:157760700:157760711:+,three_prime_utr,three_prime_utr,0.106959652757226,0.893040347242774,0.0190590140978054,0.980940985902195,-0.0879006386594206,0.087900638659421,-2.00895327142259,0.13400869449221,4.85778273349256e-10,0.00464885365887176,157760708,157755316,longer,longer,longer,0.087900638659421,0.13400869449221,no,4.85778273349256e-10,no,9.31356191311165
ENSG00000155876,RRAGA,protein_coding,chr9,+,0.368416236910477,chr9:19050983:+,chr9:19051021:+,chr9:19050972:19050986:+,chr9:19051020:19051029:+,three_prime_utr,three_prime_utr,0.848476330601372,0.151523669398628,0.815850845652382,0.184149154347618,-0.03262548494899,0.03262548494899,-0.0558971131304579,0.265419832894289,0.0480381713793325,0.0480381713793325,19051021,19050983,longer,no,no,0.03262548494899,0.265419832894289,no,0.0480381713793325,no,1.31841353280494
ENSG00000155897,ADCY8,protein_coding,chr8,-,1.83971807428241e-05,chr8:130934229:-,chr8:130901663:-,chr8:130934228:130934236:-,chr8:130901658:130901664:-,intron,intron,0.719251336898396,0.117647058823529,0.0874650394101195,0.54093567251462,-0.631786297488277,0.423288613691091,-2.90345940211714,2.10972358263138,8.47140652613629e-19,1.3000741585989e-08,130901663,130934229,longer,longer,longer,0.423288613691091,2.10972358263138,no,8.47140652613629e-19,no,18.0720444768208
ENSG00000155906,RMND1,protein_coding,chr6,-,0.868463389264903,chr6:151404854:-,chr6:151404762:-,chr6:151404835:151404866:-,chr6:151404759:151404767:-,three_prime_utr,three_prime_utr,0.914271667369013,0.0857283326309875,0.911086405658514,0.0889135943414865,-0.00318526171049904,0.003185261710499,-0.00498045978680682,0.0472228325126282,0.880245181474236,0.880245181474236,151404762,151404854,longer,no,no,0.003185261710499,0.0472228325126282,no,0.880245181474236,no,0.0553963436106641
ENSG00000155957,TMBIM4,protein_coding,chr12,-,0.033203405812393,chr12:66137836:-,chr12:66136131:-,chr12:66137816:66137839:-,chr12:66136120:66136132:-,three_prime_utr,three_prime_utr,0.529455542499021,0.121890912651782,0.424564188367869,0.177286159648123,-0.104891354131152,0.055395246996341,-0.311934779936519,0.505899123469217,0.00611514504064073,0.0121516017811011,66136131,66137836,longer,longer,longer,0.055395246996341,0.505899123469217,no,0.00611514504064073,no,2.21359323779321
ENSG00000155959,VBP1,protein_coding,chrX,+,0.0017446265853965,chrX:155239510:+,chrX:155239816:+,chrX:155239508:155239522:+,chrX:155239809:155239840:+,three_prime_utr,three_prime_utr,0.520848866419669,0.479151133580332,0.196833425674918,0.803166574325082,-0.324015440744751,0.32401544074475,-1.3598318280098,0.733270628424273,1.52415053213447e-38,1.52415053213447e-38,155239816,155239510,longer,longer,longer,0.32401544074475,0.733270628424273,no,1.52415053213447e-38,no,37.8169721379525
ENSG00000155961,RAB39B,protein_coding,chrX,-,0.000880705935392485,chrX:155260728:-,chrX:155258242:-,chrX:155260722:155260729:-,chrX:155258227:155258246:-,three_prime_utr,three_prime_utr,0.276507401217129,0.723492598782871,0.0886183960500623,0.911381603949938,-0.187889005167067,0.187889005167067,-1.53864371410444,0.32901638514513,2.88061430192068e-15,2.88061430192068e-15,155258242,155260728,longer,longer,longer,0.187889005167067,0.32901638514513,no,2.88061430192068e-15,no,14.5405148874194
ENSG00000155966,AFF2,protein_coding,chrX,+,0.550633151662533,chrX:149000662:+,chrX:148995724:+,chrX:149000650:149000666:+,chrX:148995721:148995731:+,three_prime_utr,three_prime_utr,0.423260381593715,0.576739618406285,0.39282201172108,0.60717798827892,-0.030438369872635,0.030438369872635,-0.105091799198033,0.0729661985846312,0.057306990047242,0.057306990047242,148995724,149000662,shorter,no,no,-0.030438369872635,-0.0729661985846312,no,0.057306990047242,no,1.24179240152659
ENSG00000155975,VPS37A,protein_coding,chr8,+,0.000453245028100134,chr8:17295276:+,chr8:17299815:+,chr8:17295273:17295282:+,chr8:17299805:17299816:+,three_prime_utr,intron,0.179694175056593,0.0773545623683034,0.0884004553020547,0.161509732097967,-0.0912937197545383,0.0841551697296636,-0.94693848247096,0.973335483051473,3.56328375245004e-06,1.31838687080022e-06,17299815,17295276,longer,longer,longer,0.0841551697296636,0.973335483051473,no,1.31838687080022e-06,no,5.87995713056156
ENSG00000156011,PSD3,protein_coding,chr8,-,0.0920739022530497,chr8:18535670:-,chr8:18527307:-,chr8:18535648:18535672:-,chr8:18527297:18527309:-,three_prime_utr,three_prime_utr,0.133211094421666,0.866788905578334,0.0425648904797281,0.957435109520272,-0.0906462039419379,0.090646203941938,-1.44597185005164,0.141935352759496,0.0136104287137658,0.0136104287137658,18527307,18535670,longer,longer,no,0.090646203941938,0.141935352759496,no,0.0136104287137658,no,1.86612819477533
ENSG00000156050,FAM161B,protein_coding,chr14,-,0.512377381479788,chr14:73932510:-,chr14:73933080:-,chr14:73932509:73932537:-,chr14:73933055:73933085:-,three_prime_utr,three_prime_utr,0.277666091312147,0.722333908687853,0.257148264616818,0.742851735383182,-0.020517826695329,0.0205178266953291,-0.106754527675206,0.0398641749752515,0.500753100255142,0.500753100255142,73933080,73932510,shorter,no,no,-0.0205178266953291,-0.0398641749752515,no,0.500753100255142,no,0.30037635322853
ENSG00000156052,GNAQ,protein_coding,chr9,-,0.507390371058617,chr9:77717326:-,chr9:77716275:-,chr9:77717323:77717341:-,chr9:77716258:77716298:-,three_prime_utr,three_prime_utr,0.530256418097927,0.364957598702188,0.483117406574065,0.406108263778566,-0.047139011523862,0.041150665076378,-0.131713126510981,0.150231479461298,8.4913001944224e-06,0.00488137242870136,77716275,77717326,longer,no,no,0.041150665076378,0.150231479461298,no,0.00488137242870136,no,2.31145805619114
ENSG00000156110,ADK,protein_coding,chr10,+,0.0388720533544876,chr10:74708538:+,chr10:74709299:+,chr10:74708535:74708553:+,chr10:74709297:74709307:+,three_prime_utr,three_prime_utr,0.692857142857143,0.104761904761905,0.569264069264069,0.222943722943723,-0.123593073593074,0.118181818181818,-0.279010308456524,1.02133763658751,0.03131041317979,0.0181580626276661,74709299,74708538,longer,longer,longer,0.118181818181818,1.02133763658751,no,0.0181580626276661,no,1.74093049034128
ENSG00000156113,KCNMA1,protein_coding,chr10,-,0.000153939124360019,chr10:76877133:-,chr10:77634110:-,chr10:76877119:76877141:-,chr10:77634099:77634115:-,three_prime_utr,three_prime_utr,0.18127102416809,0.438889751418862,0.051873183730421,0.594992866060282,-0.129397840437669,0.15610311464142,-1.62823215905958,0.430556972026548,9.90203000773136e-08,4.19358112629575e-05,77634110,76877133,shorter,shorter,shorter,-0.15610311464142,-0.430556972026548,no,9.90203000773136e-08,no,7.00427576188937
ENSG00000156162,DPY19L4,protein_coding,chr8,+,0.0410844203574259,chr8:94791844:+,chr8:94793833:+,chr8:94791833:94791844:+,chr8:94793831:94793853:+,three_prime_utr,three_prime_utr,0.524444444444445,0.475555555555556,0.328578543524614,0.671421456475386,-0.195865900919831,0.19586590091983,-0.658549438103631,0.488911002298665,0.0301990227910898,0.0301990227910898,94793833,94791844,longer,longer,longer,0.19586590091983,0.488911002298665,no,0.0301990227910898,no,1.52000711013238
ENSG00000156171,DRAM2,protein_coding,chr1,-,0.261732036974179,chr1:111117907:-,chr1:111117332:-,chr1:111117899:111117910:-,chr1:111117324:111117334:-,three_prime_utr,three_prime_utr,0.622334506106111,0.377665493893889,0.564051030962924,0.435948969037076,-0.058283475143187,0.058283475143187,-0.139508955915496,0.202066302173242,0.0029581462407607,0.00695079235682041,111117332,111117907,longer,longer,no,0.058283475143187,0.202066302173242,no,0.0029581462407607,no,2.5289803597558
ENSG00000156206,CFAP161,protein_coding,chr15,+,0.366644769210088,chr15:81008765:+,chr15:81010356:+,chr15:81008758:81008768:+,chr15:81010353:81010357:+,intron,intron,0.492292292292292,0.507707707707708,0.408558160106148,0.591441839893852,-0.083734132186144,0.083734132186144,-0.263099032753026,0.216287436491679,0.369990353893075,0.369990353893075,81010356,81008765,longer,no,no,0.083734132186144,0.216287436491679,no,0.369990353893075,no,0.431809598380622
ENSG00000156232,WHAMM,protein_coding,chr15,+,0.0707951773639455,chr15:82834658:+,chr15:82836106:+,chr15:82834653:82834667:+,chr15:82836104:82836113:+,three_prime_utr,three_prime_utr,0.357393250549421,0.0461484678812673,0.329829234198496,0.105004911405795,-0.027564016350925,0.0588564435245277,-0.112515155318977,1.03437691272367,0.381996812070405,0.00927813348085597,82836106,82834658,longer,no,no,0.0588564435245277,1.03437691272367,no,0.381996812070405,no,0.417940261449571
ENSG00000156239,N6AMT1,protein_coding,chr21,-,0.00255067804912575,chr21:28874640:-,chr21:28871223:-,chr21:28874629:28874648:-,chr21:28871218:28871225:-,three_prime_utr,3UTRext_stringtie,0.554872579001019,0.0864169215086646,0.396649348150286,0.174739019579545,-0.158223230850733,0.0883220980708804,-0.474140167342149,0.93813034493212,0.000138141295574306,0.00148971636457839,28871223,28874640,longer,longer,longer,0.0883220980708804,0.93813034493212,no,0.000138141295574306,no,3.85967647522915
ENSG00000156253,RWDD2B,protein_coding,chr21,-,0.198313960021619,chr21:29005760:-,chr21:29006214:-,chr21:29005759:29005763:-,chr21:29006187:29006240:-,three_prime_utr,three_prime_utr,0.634425102179566,0.365574897820434,0.577768759018759,0.422231240981241,-0.056656343160807,0.056656343160807,-0.132764013034348,0.202702710385037,0.0951060158085282,0.292135483741188,29006214,29005760,shorter,no,no,-0.056656343160807,-0.202702710385037,no,0.292135483741188,no,0.53441568897969
ENSG00000156273,BACH1,protein_coding,chr21,+,0.416442053730304,chr21:29345839:+,chr21:29345986:+,chr21:29345835:29345846:+,chr21:29345971:29345993:+,three_prime_utr,three_prime_utr,0.340981454864854,0.55798723400008,0.305050767278182,0.603784469828084,-0.035930687586672,0.045797235828004,-0.155810480304705,0.111873638445881,0.190596499613258,0.454396168821572,29345986,29345839,longer,no,no,0.045797235828004,0.111873638445881,no,0.454396168821572,no,0.342565338975437
ENSG00000156304,SCAF4,protein_coding,chr21,-,0.727603598937093,chr21:31671035:-,chr21:31671184:-,chr21:31671027:31671038:-,chr21:31671176:31671185:-,three_prime_utr,three_prime_utr,0.488888888888889,0.511111111111111,0.442460317460317,0.557539682539683,-0.046428571428572,0.0464285714285721,-0.140927270665691,0.123130253401468,0.918958509357785,0.918958509357785,31671184,31671035,shorter,no,no,-0.0464285714285721,-0.123130253401468,no,0.918958509357785,no,0.0367040964090331
ENSG00000156381,ANKRD9,protein_coding,chr14,-,0.000884512381842661,chr14:102503649:-,chr14:102501761:-,chr14:102503644:102503656:-,chr14:102501757:102501773:-,three_prime_utr,three_prime_utr,0.340270050012722,0.659729949987279,0.146972976518431,0.853027023481569,-0.193297073494291,0.19329707349429,-1.15795141999268,0.365826248321931,6.70689347680195e-12,6.70689347680195e-12,102501761,102503649,longer,longer,longer,0.19329707349429,0.365826248321931,no,6.70689347680195e-12,no,11.173478591349
ENSG00000156411,ATP5MJ,protein_coding,chr14,-,0.0463993563160077,chr14:103912516:-,chr14:103912288:-,chr14:103912502:103912524:-,chr14:103912270:103912307:-,three_prime_utr,three_prime_utr,0.583287819972574,0.416712180027426,0.410989762810339,0.589010237189661,-0.172298057162235,0.172298057162235,-0.494947013223858,0.48931736787346,1.27297799054521e-55,1.27297799054521e-55,103912288,103912516,longer,longer,longer,0.172298057162235,0.48931736787346,no,1.27297799054521e-55,no,54.8951791051189
ENSG00000156453,PCDH1,protein_coding,chr5,-,0.00439220393909778,chr5:141862652:-,chr5:141853091:-,chr5:141862649:141862655:-,chr5:141853089:141853117:-,three_prime_utr,three_prime_utr,0.733877146579906,0.266122853420094,0.304456241956242,0.695543758043758,-0.429420904623664,0.429420904623664,-1.24220510246055,1.3534252638849,9.56185860396144e-16,9.56185860396144e-16,141853091,141862652,longer,longer,longer,0.429420904623664,1.3534252638849,no,9.56185860396144e-16,no,15.0194576827249
ENSG00000156467,UQCRB,protein_coding,chr8,-,6.34923280158051e-12,chr8:96230934:-,chr8:96227837:-,chr8:96230854:96230953:-,chr8:96227824:96227846:-,three_prime_utr,three_prime_utr,0.887890940771125,0.0813668367815833,0.553134892447908,0.285445335495255,-0.334756048323217,0.204078498713672,-0.673059679019245,1.69314870817208,5.68533249107874e-200,1.05528018636538e-90,96227837,96230934,longer,longer,longer,0.204078498713672,1.69314870817208,yes,5.68533249107874e-200,yes,199.245244131712
ENSG00000156475,PPP2R2B,protein_coding,chr5,-,0.2893772854093,chr5:146589510:-,chr5:146581140:-,chr5:146589501:146589534:-,chr5:146581139:146581147:-,three_prime_utr,three_prime_utr,0.758653475311066,0.241346524688934,0.697032318525261,0.30296768147474,-0.0616211567858049,0.061621156785806,-0.12055718606149,0.316335943969897,4.2360515618372e-07,1.86380336644276e-08,146581140,146589510,longer,longer,no,0.061621156785806,0.316335943969897,no,1.86380336644276e-08,no,7.72959990816951
ENSG00000156504,PABIR2,protein_coding,chrX,-,0.0150397071742093,chrX:134769566:-,chrX:134769870:-,chrX:134769554:134769573:-,chrX:134769865:134769872:-,three_prime_utr,three_prime_utr,0.983838383838384,0.0161616161616162,0.934573832792973,0.0654261672070266,-0.049264551045411,0.0492645510454104,-0.0733476929065383,1.52761344939658,0.0103258365083199,0.0103258365083199,134769870,134769566,shorter,no,no,-0.0492645510454104,-1.52761344939658,no,0.0103258365083199,no,1.9860747555329
ENSG00000156508,EEF1A1,protein_coding,chr6,-,0.000111580993327392,chr6:73517517:-,chr6:73513698:-,chr6:73517509:73517533:-,chr6:73513688:73513707:-,three_prime_utr,intron,0.969987468329133,0.0300125316708672,0.845112881508838,0.154887118491162,-0.124874586820295,0.124874586820295,-0.196648421298853,2.04295487641757,3.01025862281825e-162,4.13254425807521e-84,73513698,73517517,longer,longer,longer,0.124874586820295,2.04295487641757,no,3.01025862281825e-162,no,161.521396190905
ENSG00000156515,HK1,protein_coding,chr10,+,0.000497760137915518,chr10:69401830:+,chr10:69401879:+,chr10:69401803:69401833:+,chr10:69401873:69401888:+,three_prime_utr,three_prime_utr,0.153380173098028,0.846619826901972,0.038447270800212,0.961552729199788,-0.114932902297816,0.114932902297816,-1.75374561560665,0.181637227972871,4.24679456581508e-23,4.24679456581508e-23,69401879,69401830,longer,longer,longer,0.114932902297816,0.181637227972871,no,4.24679456581508e-23,no,22.3719387470364
ENSG00000156599,ZDHHC5,protein_coding,chr11,+,0.000897551889095681,chr11:57700362:+,chr11:57701180:+,chr11:57700348:57700371:+,chr11:57701173:57701190:+,three_prime_utr,three_prime_utr,0.193670053753876,0.806329946246124,0.0924169239627457,0.907583076037254,-0.10125312979113,0.10125312979113,-0.991779737644773,0.168686400335172,1.89447312070634e-14,1.89447312070634e-14,57701180,57700362,longer,longer,longer,0.10125312979113,0.168686400335172,no,1.89447312070634e-14,no,13.7225115522321
ENSG00000156639,ZFAND3,protein_coding,chr6,+,0.122695971588022,chr6:38152623:+,chr6:38154621:+,chr6:38152619:38152641:+,chr6:38154573:38154629:+,three_prime_utr,three_prime_utr,0.350387925533606,0.649612074466394,0.168808682928006,0.831191317071994,-0.1815792426056,0.1815792426056,-1.01113388047019,0.350816150254355,0.000210246046362758,0.000596360747749043,38154621,38152623,longer,longer,no,0.1815792426056,0.350816150254355,no,0.000210246046362758,no,3.67727216227907
ENSG00000156650,KAT6B,protein_coding,chr10,+,0.233836291614431,chr10:75032623:+,chr10:75032292:+,chr10:75032618:75032630:+,chr10:75032281:75032297:+,three_prime_utr,three_prime_utr,0.344956347476509,0.516283420517292,0.300647830643949,0.565319404425143,-0.04430851683256,0.0490359839078509,-0.192361633422595,0.128523184002003,7.73083258970544e-06,0.00106918362383184,75032292,75032623,shorter,no,no,-0.0490359839078509,-0.128523184002003,no,0.00106918362383184,no,2.97094770174297
ENSG00000156687,UNC5D,protein_coding,chr8,+,0.0209850257325858,chr8:35335250:+,chr8:35796539:+,chr8:35335248:35335250:+,chr8:35796490:35796557:+,intron,three_prime_utr,0.0934562522760453,0.906543747723955,0.0157700054934994,0.984229994506501,-0.0776862467825459,0.077686246782546,-2.00525608582166,0.117375884036869,3.19641633745516e-05,3.19641633745516e-05,35796539,35335250,longer,longer,longer,0.077686246782546,0.117375884036869,no,3.19641633745516e-05,no,4.49533665824312
ENSG00000156709,AIFM1,protein_coding,chrX,-,0.00174186555167803,chrX:130129364:-,chrX:130127454:-,chrX:130129359:130129377:-,chrX:130127453:130127458:-,three_prime_utr,three_prime_utr,0.937052589594962,0.0629474104050375,0.829318390188826,0.170681609811174,-0.107734199406136,0.107734199406136,-0.174226348568194,1.3085210036188,8.92203003601145e-07,8.92203003601145e-07,130127454,130129364,longer,longer,longer,0.107734199406136,1.3085210036188,no,8.92203003601145e-07,no,6.0495363190397
ENSG00000156711,MAPK13,protein_coding,chr6,+,0.042319320785878,chr6:36140050:+,chr6:36144519:+,chr6:36140020:36140064:+,chr6:36144517:36144527:+,three_prime_utr,three_prime_utr,0.585684358003397,0.414315641996603,0.388380548662807,0.611619451337193,-0.19730380934059,0.19730380934059,-0.58040086797432,0.550893785183121,0.00266557810929386,0.00266557810929386,36144519,36140050,longer,longer,longer,0.19730380934059,0.550893785183121,no,0.00266557810929386,no,2.5742085868444
ENSG00000156795,NTAQ1,protein_coding,chr8,+,0.00338225908559493,chr8:123442020:+,chr8:123446499:+,chr8:123442017:123442031:+,chr8:123446490:123446501:+,three_prime_utr,intron,0.89792100903212,0.031933087488643,0.80698845492508,0.0957074428887251,-0.09093255410704,0.0637743554000821,-0.152251094164851,1.33391599752289,0.000495315334787282,8.92778028585565e-05,123446499,123442020,longer,longer,longer,0.0637743554000821,1.33391599752289,no,8.92778028585565e-05,no,4.04925650633376
ENSG00000156831,NSMCE2,protein_coding,chr8,+,0.629391550926451,chr8:125367119:+,chr8:125357315:+,chr8:125367109:125367133:+,chr8:125357314:125357320:+,three_prime_utr,exon,0.937798384350912,0.0622016156490883,0.933290005010382,0.0667099949896182,-0.00450837934053006,0.0045083793405299,-0.00687882055216372,0.0873834465384093,0.505950313949112,0.505950313949112,125357315,125367119,shorter,no,no,-0.0045083793405299,-0.0873834465384093,no,0.505950313949112,no,0.295892130269349
ENSG00000156873,PHKG2,protein_coding,chr16,+,0.0192020237583178,chr16:30754051:+,chr16:30761174:+,chr16:30754048:30754053:+,chr16:30761167:30761174:+,intron,three_prime_utr,0.120945928506904,0.0480591044005678,0.0512577912520941,0.128549724974736,-0.0696881372548099,0.0804906205741682,-1.0960059484605,1.25480962429035,0.00640286943858295,2.23789112643369e-05,30761174,30754051,longer,longer,longer,0.0804906205741682,1.25480962429035,no,2.23789112643369e-05,no,4.65016104575191
ENSG00000156875,MFSD14A,protein_coding,chr1,+,0.522543278198135,chr1:100083360:+,chr1:100083236:+,chr1:100083353:100083397:+,chr1:100083232:100083247:+,three_prime_utr,three_prime_utr,0.804248059703612,0.195751940296388,0.766374449053669,0.233625550946331,-0.037873610649943,0.037873610649943,-0.0687157379052244,0.2437594123505,0.839910200520894,0.839910200520894,100083236,100083360,shorter,no,no,-0.037873610649943,-0.2437594123505,no,0.839910200520894,no,0.0757671442988347
ENSG00000156958,GALK2,protein_coding,chr15,+,0.0187531265424193,chr15:49328529:+,chr15:49345316:+,chr15:49328507:49328569:+,chr15:49345314:49345316:+,three_prime_utr,intron,0.889083139083139,0.110916860916861,0.409263365360926,0.590736634639074,-0.479819773722213,0.479819773722213,-1.10059775426506,2.31271721498961,4.11884999463214e-10,4.11884999463214e-10,49345316,49328529,longer,longer,longer,0.479819773722213,2.31271721498961,no,4.11884999463214e-10,no,9.38522402442858
ENSG00000156976,EIF4A2,protein_coding,chr3,+,0.758123028499766,chr3:186789894:+,chr3:186789765:+,chr3:186789845:186789901:+,chr3:186789754:186789778:+,three_prime_utr,three_prime_utr,0.76309747530614,0.23690252469386,0.753993923067713,0.246006076932287,-0.00910355223842707,0.00910355223842699,-0.0170891636619284,0.0522364677497847,0.0335162002472229,0.38085658081626,186789765,186789894,shorter,no,no,-0.00910355223842699,-0.0522364677497847,no,0.38085658081626,no,0.419238535836656
ENSG00000156990,RPUSD3,protein_coding,chr3,-,0.27212414451816,chr3:9841257:-,chr3:9837849:-,chr3:9841253:9841269:-,chr3:9837800:9837850:-,three_prime_utr,three_prime_utr,0.447311827956989,0.552688172043011,0.351927490566772,0.648072509433228,-0.0953843373902169,0.095384337390217,-0.337477540404338,0.225910917825048,0.155442353845556,0.155442353845556,9837849,9841257,longer,no,no,0.095384337390217,0.225910917825048,no,0.155442353845556,no,0.808430635887454
ENSG00000157014,TATDN2,protein_coding,chr3,+,0.000537378753180725,chr3:10279577:+,chr3:10281216:+,chr3:10279571:10279598:+,chr3:10281208:10281223:+,three_prime_utr,three_prime_utr,0.191252332446591,0.808747667553409,0.0699382184942108,0.930061781505789,-0.12131411395238,0.12131411395238,-1.3320481773929,0.199336683218018,2.90142631567319e-12,8.1386173074281e-17,10281216,10279577,longer,longer,longer,0.12131411395238,0.199336683218018,no,8.1386173074281e-17,no,16.0894493723542
ENSG00000157036,EXOG,protein_coding,chr3,+,0.0131495293873354,chr3:38526302:+,chr3:38525122:+,chr3:38526295:38526308:+,chr3:38525114:38525136:+,three_prime_utr,three_prime_utr,0.458252281547291,0.541747718452709,0.361063103965862,0.638936896034138,-0.097189177581429,0.097189177581429,-0.335621467762331,0.234069435606625,0.000422495894536347,0.000422495894536347,38525122,38526302,shorter,shorter,shorter,-0.097189177581429,-0.234069435606625,no,0.000422495894536347,no,3.3741775068063
ENSG00000157064,NMNAT2,protein_coding,chr1,-,0.0640666170445008,chr1:183248351:-,chr1:183248237:-,chr1:183248333:183248359:-,chr1:183248216:183248250:-,three_prime_utr,three_prime_utr,0.396889830569508,0.603110169430492,0.309150303649933,0.690849696350067,-0.087739526919575,0.087739526919575,-0.350402203047071,0.192958743923476,6.81559911417478e-06,5.04252752422225e-10,183248237,183248351,longer,longer,no,0.087739526919575,0.192958743923476,no,5.04252752422225e-10,no,9.29735172254797
ENSG00000157077,ZFYVE9,protein_coding,chr1,+,0.0121535696226084,chr1:52160777:+,chr1:52348668:+,chr1:52160769:52160777:+,chr1:52348662:52348668:+,intron,three_prime_utr,0.222222222222222,0.0907407407407407,0.0761904761904762,0.203571428571429,-0.146031746031746,0.112830687830688,-1.42990566633412,1.08407141305363,0.00101866686244255,0.00706128608628082,52348668,52160777,longer,longer,longer,0.112830687830688,1.08407141305363,no,0.00101866686244255,no,2.99196782134967
ENSG00000157087,ATP2B2,protein_coding,chr3,-,0.197989023978154,chr3:10326066:-,chr3:10324023:-,chr3:10326040:10326075:-,chr3:10324006:10324025:-,three_prime_utr,three_prime_utr,0.754645672702071,0.24535432729793,0.696767287054698,0.303232712945302,-0.0578783856473729,0.057878385647372,-0.113556109863097,0.294734383070118,0.0514152079104857,0.0531478168360541,10324023,10326066,longer,no,no,0.057878385647372,0.294734383070118,no,0.0531478168360541,no,1.27451457037922
ENSG00000157110,RBPMS,protein_coding,chr8,+,0.0671696536599457,chr8:30547516:+,chr8:30572255:+,chr8:30547509:30547522:+,chr8:30572250:30572260:+,three_prime_utr,three_prime_utr,0.271436761839239,0.728563238160762,0.169164004529858,0.830835995470142,-0.102272757309381,0.10227275730938,-0.651529971001491,0.187102976693392,0.0540350219011877,0.0540350219011877,30572255,30547516,longer,no,no,0.10227275730938,0.187102976693392,no,0.0540350219011877,no,1.26732466817016
ENSG00000157168,NRG1,protein_coding,chr8,+,7.65640861208626e-07,chr8:32760988:+,chr8:32770245:+,chr8:32760980:32761024:+,chr8:32770241:32770248:+,three_prime_utr,three_prime_utr,0.13689730414135,0.0260427902469758,0.0594526171741362,0.0759736616735872,-0.0774446869672138,0.0499308714266114,-1.08070695456707,1.25418405143644,1.91394293015969e-11,1.15665051444026e-09,32770245,32760988,longer,no,longer,0.0499308714266114,1.25418405143644,no,1.15665051444026e-09,no,8.93679784465943
ENSG00000157181,ODR4,protein_coding,chr1,+,0.00282479505974008,chr1:186419231:+,chr1:186421373:+,chr1:186419228:186419238:+,chr1:186421369:186421373:+,three_prime_utr,three_prime_utr,0.565906362545018,0.434093637454982,0.212642057206465,0.787357942793535,-0.353264305338553,0.353264305338553,-1.37110811653923,0.844363609464699,2.66498653967256e-06,2.66498653967256e-06,186421373,186419231,longer,longer,longer,0.353264305338553,0.844363609464699,no,2.66498653967256e-06,no,5.57430498016863
ENSG00000157191,NECAP2,protein_coding,chr1,+,0.000524260070224544,chr1:16441617:+,chr1:16460077:+,chr1:16441612:16441617:+,chr1:16460072:16460094:+,exon,three_prime_utr,0.460530137981118,0.539469862018882,0.073833796725363,0.926166203274637,-0.386696341255755,0.386696341255755,-2.48868325830188,0.768724330285676,1.26574265901149e-18,1.26574265901149e-18,16460077,16441617,longer,longer,longer,0.386696341255755,0.768724330285676,no,1.26574265901149e-18,no,17.8976545827324
ENSG00000157216,SSBP3,protein_coding,chr1,-,0.000211387897792755,chr1:54226518:-,chr1:54225432:-,chr1:54226514:54226527:-,chr1:54225418:54225515:-,three_prime_utr,three_prime_utr,0.231918820234488,0.768081179765512,0.11115300592442,0.888846994075581,-0.120765814310068,0.120765814310069,-0.997692809191349,0.208154870188752,8.55387783569088e-41,8.55387783569088e-41,54225432,54226518,longer,longer,longer,0.120765814310069,0.208154870188752,no,8.55387783569088e-41,no,40.0678369565183
ENSG00000157349,DDX19B,protein_coding,chr16,+,0.239840183461144,chr16:70333823:+,chr16:70335212:+,chr16:70333816:70333840:+,chr16:70335208:70335227:+,three_prime_utr,three_prime_utr,0.865424173369113,0.134575826630887,0.820496250733131,0.179503749266869,-0.044927922635982,0.044927922635982,-0.0760085669586488,0.390400040967244,0.282751006786493,0.0353810787067122,70335212,70333823,longer,no,no,0.044927922635982,0.390400040967244,no,0.282751006786493,no,0.548595840015098
ENSG00000157350,ST3GAL2,protein_coding,chr16,-,0.00440785770365725,chr16:70379510:-,chr16:70376223:-,chr16:70379500:70379517:-,chr16:70376213:70376224:-,three_prime_utr,three_prime_utr,0.635609845576575,0.364390154423425,0.502451929281198,0.497548070718802,-0.133157916295377,0.133157916295377,-0.333245901451201,0.439001972857922,4.82473899199927e-09,7.91417230201859e-06,70376223,70379510,longer,longer,longer,0.133157916295377,0.439001972857922,no,4.82473899199927e-09,no,8.31652617608195
ENSG00000157450,RNF111,protein_coding,chr15,+,1.17057689886718e-05,chr15:59095958:+,chr15:59097330:+,chr15:59095952:59095962:+,chr15:59097320:59097333:+,three_prime_utr,three_prime_utr,0.141154614177721,0.121207450404024,0.0807284019683109,0.212793343209075,-0.0604262122094101,0.091585892805051,-0.736398866270234,0.763856483970185,5.64155126587219e-08,1.82605816147282e-07,59097330,59095958,longer,longer,longer,0.091585892805051,0.763856483970185,no,5.64155126587219e-08,no,7.24860146098567
ENSG00000157470,FAM81A,protein_coding,chr15,+,0.00385721617617818,chr15:59463312:+,chr15:59494713:+,chr15:59463308:59463312:+,chr15:59494710:59494714:+,intron,intron,0.254824561403509,0.235855263157895,0.100190028333591,0.311848484189122,-0.154634533069918,0.075993221031227,-1.26504325959232,0.388572434148186,2.92499764500143e-07,0.0383804653594064,59494713,59463312,longer,longer,longer,0.075993221031227,0.388572434148186,no,2.92499764500143e-07,no,6.53387447924447
