PAS_ID,padj,delta_usage,closest,xlinksite_GT_content,delta_usage_bin
chr2:86774202:+,4.23662953478397e-07,-0.106124286557356,403,0.490196078431373,2_decrease
chr2:86778041:+,0.000184985978784832,0.123252442037586,-36,0.450980392156863,1_increase
chr2:95215980:+,0.0392886042068613,-0.126931201186515,449.5,0.568627450980392,2_decrease
chr2:95413130:+,1.10221454020716e-07,-0.28728023396296,-286.5,0.627450980392157,2_decrease
chr2:95416615:+,1.10221454020716e-07,0.28728023396296,-315.5,0.549019607843137,1_increase
chr2:96271558:+,1.49508663137125e-15,-0.171861867440147,30.5,0.588235294117647,2_decrease
chr2:98589441:+,7.66906473988522e-07,0.10422988330019,424.5,0.509803921568627,1_increase
chr2:98590153:+,9.30594613005214e-17,-0.149095019557571,101,0.647058823529412,2_decrease
chr2:98594062:+,1.2459982915052e-18,0.121987975344456,-36,0.509803921568627,1_increase
chr2:101891495:+,1.73104979384434e-58,-0.124155119146528,419,0.666666666666667,2_decrease
chr2:108784104:+,1.09117298754424e-30,-0.194523248834135,450.5,0.627450980392157,2_decrease
chr2:108785808:+,5.83442673407231e-25,0.182247555165452,-130.5,0.627450980392157,1_increase
chr2:112576295:+,0.000799151525829086,-0.1039224117361,63.5,0.666666666666667,2_decrease
chr2:113958145:+,8.29990685751109e-10,-0.134508777378,525.5,0.705882352941177,2_decrease
chr2:117832377:+,2.84932577893583e-08,0.141107547014056,-237,0.568627450980392,1_increase
chr2:119977462:+,2.40954975904107e-10,-0.181011745669674,504.5,0.470588235294118,2_decrease
chr2:119983810:+,1.56621112959774e-06,0.210036031647285,-7,0.529411764705882,1_increase
chr2:127702516:+,0.00383345752413266,-0.159302413942929,80,0.666666666666667,2_decrease
chr2:130346623:+,2.06207695268842e-18,-0.240554533266941,-40,0.627450980392157,2_decrease
chr2:134957016:+,0.00191406216064032,-0.116861176563884,296,0.529411764705882,2_decrease
chr2:147927944:+,1.36701815382617e-05,-0.125479623953275,-165.5,0.607843137254902,2_decrease
chr2:151482169:+,2.73954056567013e-07,0.200915567022631,-156.5,0.647058823529412,1_increase
chr2:161164207:+,0.0411170907942738,-0.117796544386111,45,0.647058823529412,2_decrease
chr2:161236171:+,0.0143514824147527,0.11779654438611,-249,0.725490196078431,1_increase
chr2:161411419:+,0.00302201272454819,-0.108884719954596,264,0.411764705882353,2_decrease
chr2:161411715:+,0.000301156919184705,0.108884719954596,-32,0.411764705882353,1_increase
chr2:162361120:+,8.82533333130973e-06,-0.172197538111149,133.5,0.509803921568627,2_decrease
chr2:165392303:+,5.59074268359631e-05,0.121101630656345,-259.5,0.725490196078431,1_increase
chr2:169637743:+,8.62020077638855e-36,-0.427830656396248,486.5,0.529411764705882,2_decrease
chr2:169641403:+,8.62020077638855e-36,0.427830656396248,-36.5,0.509803921568627,1_increase
chr2:169812059:+,0.0250023924889218,0.247170031465468,-47.5,0.470588235294118,1_increase
chr2:170966503:+,4.78933710754547e-13,-0.132890947981933,268.5,0.509803921568627,2_decrease
chr2:170966600:+,1.1757401703914e-22,-0.200970553697956,477.5,0.568627450980392,2_decrease
chr2:170966915:+,2.79055458014309e-32,0.33386150167989,162.5,0.568627450980392,1_increase
chr2:171983622:+,0.0124138614244857,0.173584691903828,5,0.647058823529412,1_increase
chr2:171983685:+,0.0124138614244857,-0.173584691903828,-58,0.647058823529412,2_decrease
chr2:177223856:+,4.01652507596074e-37,0.165235703694492,44,0.549019607843137,1_increase
chr2:178396153:+,1.46115630008367e-14,-0.241547356603667,8.5,0.588235294117647,2_decrease
chr2:178434089:+,1.96211252348784e-17,-0.324565259302102,-502.5,0.627450980392157,2_decrease
chr2:181063424:+,1.51988565376846e-201,-0.27947959818478,449,0.607843137254902,2_decrease
chr2:181074385:+,4.70197048208569e-147,0.221370323905587,362,0.431372549019608,1_increase
chr2:182780532:+,2.2627641324391e-07,0.108697614497268,-120,0.509803921568627,1_increase
chr2:190502075:+,0.000258617297691215,-0.132044301913775,-66,0.647058823529412,2_decrease
chr2:190935287:+,6.33421553032088e-19,0.279451697769625,-25,0.549019607843137,1_increase
chr2:190965155:+,1.82322513663651e-33,-0.408071882014321,216.5,0.568627450980392,2_decrease
chr2:191424102:+,1.79953742101215e-07,-0.125607756468211,437,0.549019607843137,2_decrease
chr2:191425160:+,0.000202789541309787,0.12304315664881,-71.5,0.607843137254902,1_increase
chr2:199963982:+,0.00010277514672338,-0.210594925993397,-143.5,0.529411764705882,2_decrease
chr2:200823843:+,4.13819080584023e-10,0.129590467367525,441.5,0.549019607843137,1_increase
chr2:202986484:+,1.16806011675261e-09,-0.225372485038804,33,0.529411764705882,2_decrease
chr2:206618465:+,1.75393728818482e-14,-0.101654265301312,45.5,0.666666666666667,2_decrease
chr2:207530820:+,1.60989091669362e-22,-0.121835503546166,82,0.666666666666667,2_decrease
chr2:218272945:+,2.8759884876379e-10,-0.191773621084209,-22,0.470588235294118,2_decrease
chr2:218320216:+,2.64954585549651e-05,0.107657398299034,-41,0.470588235294118,1_increase
chr2:218594885:+,0.00732012206542008,0.136154347970592,500.5,0.666666666666667,1_increase
chr2:218595135:+,0.00732012206542008,-0.136154347970592,416,0.490196078431373,2_decrease
chr2:218784798:+,2.27698885997666e-05,0.487329860173735,-57,0.529411764705882,1_increase
chr2:219248904:+,1.08417013401424e-09,-0.140912591786683,95,0.588235294117647,2_decrease
chr2:223967187:+,0.000457828237114346,-0.104166562241205,478,0.588235294117647,2_decrease
chr2:223967706:+,0.000457828237114346,0.104166562241205,-41,0.588235294117647,1_increase
chr2:226997841:+,8.28732039132887e-06,0.130148166413548,373.5,0.529411764705882,1_increase
chr2:227357180:+,4.85022700945789e-66,-0.348716809957311,406.5,0.450980392156863,2_decrease
chr2:227555121:+,3.85882654835397e-40,-0.211050781831023,481,0.666666666666667,2_decrease
chr2:227561216:+,4.9921126133074e-44,0.211050781831024,-53,0.686274509803922,1_increase
chr2:231712886:+,0.0166995054144758,-0.139464649654592,502.5,0.529411764705882,2_decrease
chr2:231713538:+,0.0166995054144758,0.139464649654592,-101.5,0.784313725490196,1_increase
chr2:232569209:+,1.95694989476597e-37,-0.174812484358791,423.5,0.666666666666667,2_decrease
chr2:232583642:+,2.50294442641634e-39,0.230792516057298,-56.5,0.549019607843137,1_increase
chr2:236131792:+,4.15084029197124e-16,0.110511046452806,-135,0.725490196078431,1_increase
chr2:238400829:+,0.00064081458259066,-0.208314895529701,-11.5,0.588235294117647,2_decrease
chr2:238400896:+,0.00064081458259066,0.208314895529701,-78.5,0.588235294117647,1_increase
chr2:241352551:+,6.04685406936346e-21,-0.250976697894077,538.5,0.568627450980392,2_decrease
chr2:241354024:+,6.04685406936346e-21,0.250976697894077,-138,0.431372549019608,1_increase
chr2:241447138:+,0.0467974602080625,0.107499844836875,195,0.705882352941177,1_increase
chr2:241725999:+,8.98697095270189e-05,-0.150355904775982,502.5,0.509803921568627,2_decrease
chr2:241729475:+,5.84566427715715e-11,0.115334627543979,-43,0.627450980392157,1_increase
chr2:667974:-,5.30829256460346e-25,-0.232927075926085,483,0.509803921568627,2_decrease
chr2:669210:-,0.00013825774894906,0.143810160196588,229.5,0.568627450980392,1_increase
chr2:3541430:-,1.85277190358022e-20,0.20750886263219,-74.5,0.784313725490196,1_increase
chr2:3545577:-,1.85277190358022e-20,-0.207508862632191,311,0.431372549019608,2_decrease
chr2:8728929:-,2.20062608189732e-16,-0.145780815223684,-100.5,0.588235294117647,2_decrease
chr2:8852696:-,2.77090549595066e-35,0.29137437311315,-122,0.588235294117647,1_increase
chr2:8858122:-,1.09113770593765e-31,-0.29137437311315,430,0.529411764705882,2_decrease
chr2:11180769:-,0.00457285590839224,-0.187704366289165,-236.5,0.607843137254902,2_decrease
chr2:17665404:-,0.00364061317048297,-0.109721574059158,177.5,0.431372549019608,2_decrease
chr2:20684031:-,1.54227482412037e-05,0.175298607667747,-53,0.509803921568627,1_increase
chr2:25227870:-,2.5719154077006e-35,0.211357190007446,-39,0.568627450980392,1_increase
chr2:25227927:-,3.84612868823186e-19,0.120021594315745,18,0.549019607843137,1_increase
chr2:25232976:-,6.79189684097262e-33,-0.267961748367975,503.5,0.549019607843137,2_decrease
chr2:26190642:-,3.98330182590842e-13,0.102034111232827,-441.5,0.470588235294118,1_increase
chr2:26190869:-,1.90541748877218e-05,-0.102034111232827,-214.5,0.470588235294118,2_decrease
chr2:27309494:-,4.01494766272426e-15,-0.339809443471474,-51,0.490196078431373,2_decrease
chr2:27321916:-,4.01494766272426e-15,0.339809443471474,311.5,0.509803921568627,1_increase
chr2:36846175:-,1.26536172787315e-06,-0.11510032000158,477.5,0.529411764705882,2_decrease
chr2:38561978:-,5.725335867226e-12,0.169313752307607,-212.5,0.509803921568627,1_increase
chr2:38563508:-,7.27024988886493e-05,-0.136898354807421,26,0.568627450980392,2_decrease
chr2:39736306:-,1.49508663137125e-15,-0.393197997901074,-39.5,0.607843137254902,2_decrease
chr2:42335561:-,7.71872510587929e-10,-0.126120405038408,-136,0.607843137254902,2_decrease
chr2:46901878:-,1.37711411601721e-14,0.121732682548416,-28.5,0.509803921568627,1_increase
chr2:46905236:-,1.37711411601721e-14,-0.121732682548416,-64,0.490196078431373,2_decrease
chr2:47807478:-,2.8867908442618e-11,-0.158186695879798,475.5,0.392156862745098,2_decrease
chr2:53670158:-,2.70676143833914e-12,-0.1017971393448,102.5,0.509803921568627,2_decrease
chr2:53864070:-,3.68076625170293e-52,0.327091513394878,-100.5,0.529411764705882,1_increase
chr2:53864869:-,3.68076625170293e-52,-0.327091513394878,483.5,0.509803921568627,2_decrease
chr2:55290171:-,0.0184487553069167,0.103161093472201,448,0.549019607843137,1_increase
chr2:55290901:-,1.00766225393709e-13,-0.117982603753837,479.5,0.549019607843137,2_decrease
chr2:55613993:-,1.11893798516701e-17,-0.121844285510223,-43.5,0.509803921568627,2_decrease
chr2:60452158:-,0.000142212597627117,-0.150140543852512,-97.5,0.529411764705882,2_decrease
chr2:60457194:-,0.000142212597627117,0.150140543852512,-378.5,0.627450980392157,1_increase
chr2:61887939:-,1.370163074689e-48,-0.130101657564694,298.5,0.588235294117647,2_decrease
chr2:65310853:-,1.18491527252442e-06,0.101409346367218,-94.5,0.529411764705882,1_increase
chr2:69319781:-,3.10408268093884e-33,0.207615045586834,-203,0.607843137254902,1_increase
chr2:69321684:-,7.64118131787646e-05,-0.108742969255201,346.5,0.549019607843137,2_decrease
chr2:69457997:-,6.32040684571306e-16,0.167339796205633,-10,0.568627450980392,1_increase
chr2:69470926:-,2.50342946351409e-12,-0.110432665331649,-451.5,0.549019607843137,2_decrease
chr2:70210205:-,2.30239794285481e-12,0.118319783179715,351,0.490196078431373,1_increase
chr2:70281362:-,0.00110883901509719,-0.149167141531166,-18,0.431372549019608,2_decrease
chr2:70281508:-,0.00110883901509719,0.149167141531166,128,0.490196078431373,1_increase
chr2:70295976:-,1.88927359387643e-10,0.238891505194629,-41.5,0.627450980392157,1_increase
chr2:70297271:-,1.88927359387643e-10,-0.238891505194629,487,0.607843137254902,2_decrease
chr2:70985943:-,3.19641633745516e-05,0.118837151888733,-63.5,0.490196078431373,1_increase
chr2:70988119:-,3.19641633745516e-05,-0.118837151888733,368.5,0.372549019607843,2_decrease
chr2:72129237:-,0.00480985051353227,0.19296790214001,-34.5,0.490196078431373,1_increase
chr2:72129306:-,0.00480985051353227,-0.19296790214001,34.5,0.529411764705882,2_decrease
chr2:74425883:-,1.26423651468552e-14,-0.364223148400912,-483,0.588235294117647,2_decrease
chr2:77500729:-,0.00413423998121403,-0.18445939240838,85.5,0.588235294117647,2_decrease
chr2:85608288:-,2.45431981022328e-31,-0.501343966666548,448.5,0.666666666666667,2_decrease
chr2:86505449:-,1.60912525171827e-08,0.147347462763305,456.5,0.431372549019608,1_increase
chr2:95145001:-,1.04710864418355e-07,0.223449291484437,-67.5,0.784313725490196,1_increase
chr2:95938309:-,1.0816021603743e-06,-0.458925723399408,123.5,0.607843137254902,2_decrease
chr2:96250575:-,0.000190397197817497,-0.138792790196907,180,0.549019607843137,2_decrease
chr2:98600478:-,0.000435434709905264,-0.372358624609264,196.5,0.392156862745098,2_decrease
chr2:99097389:-,0.000827681201732953,0.250072187237526,71,0.450980392156863,1_increase
chr2:100391860:-,1.81224166318728e-27,0.130020505610242,-40.5,0.607843137254902,1_increase
chr2:101271830:-,1.77486340021515e-07,0.10428047089715,393.5,0.607843137254902,1_increase
chr2:101276537:-,9.88217275434156e-09,-0.177332489377306,366,0.588235294117647,2_decrease
chr2:101345550:-,1.86214014847126e-30,0.606690493969906,-131,0.529411764705882,1_increase
chr2:102717693:-,5.19240887298408e-06,-0.114954654410063,-373,0.490196078431373,2_decrease
chr2:105264359:-,3.21011925789437e-15,0.239169438975649,-217.5,0.490196078431373,1_increase
chr2:105265724:-,5.4116931308793e-11,-0.187944588132725,81,0.568627450980392,2_decrease
chr2:109542800:-,0.0422232009234521,-0.138820219609785,-508,0.607843137254902,2_decrease
chr2:109542985:-,0.0422232009234521,0.138820219609785,-323,0.568627450980392,1_increase
chr2:111767640:-,1.22323553006723e-06,0.162407034070724,-21.5,0.470588235294118,1_increase
chr2:112215875:-,6.39798021692706e-12,-0.311947320735685,-236,0.509803921568627,2_decrease
chr2:113706781:-,7.4071102124334e-26,0.335271287547361,-275,0.431372549019608,1_increase
chr2:113712791:-,8.84732807134986e-15,-0.264276562046804,493,0.490196078431373,2_decrease
chr2:120221478:-,2.79600345208362e-07,-0.16584595959596,75,0.470588235294118,2_decrease
chr2:127762504:-,2.14678603091042e-10,-0.128442855823187,508,0.431372549019608,2_decrease
chr2:127763121:-,8.43220238613932e-19,-0.121119230824055,330,0.490196078431373,2_decrease
chr2:127764474:-,3.26148348955513e-19,-0.118096820333036,321.5,0.529411764705882,2_decrease
chr2:131483974:-,1.26574265901149e-18,-0.127322108070605,-27,0.686274509803922,2_decrease
chr2:143946016:-,1.11095315596094e-24,-0.499942949590291,-50,0.568627450980392,2_decrease
chr2:152651717:-,3.73695467505514e-11,0.146984630761736,-166.5,0.588235294117647,1_increase
chr2:152656291:-,3.4766964349453e-15,-0.15000429934957,417,0.470588235294118,2_decrease
chr2:156338508:-,1.1502485138043e-06,0.14115994979618,6,0.627450980392157,1_increase
chr2:156341455:-,2.12020240137025e-79,-0.655162026672518,-400.5,0.490196078431373,2_decrease
chr2:173908536:-,1.97645734596394e-05,-0.164635296715055,239,0.686274509803922,2_decrease
chr2:174072448:-,2.3746656911813e-30,0.203433478898365,-39,0.588235294117647,1_increase
chr2:174075007:-,3.00444792074563e-34,-0.203433478898365,335.5,0.470588235294118,2_decrease
chr2:174348023:-,3.13785570092805e-08,0.141071548163254,-252,0.490196078431373,1_increase
chr2:174348157:-,0.033552116043116,-0.100469614100897,-118,0.470588235294118,2_decrease
chr2:174432238:-,3.3005729653655e-20,0.466977538943131,-207.5,0.509803921568627,1_increase
chr2:174799494:-,0.00119280037317559,-0.129804581909969,53,0.529411764705882,2_decrease
chr2:175927764:-,4.67509078288996e-09,0.110205778424054,434.5,0.411764705882353,1_increase
chr2:177317716:-,1.27457226659851e-06,0.290837022121028,175,0.686274509803922,1_increase
chr2:177319805:-,8.4367768570399e-07,-0.214250253596538,524.5,0.607843137254902,2_decrease
chr2:178431414:-,7.80499287899908e-05,0.104161745255172,-49.5,0.490196078431373,1_increase
chr2:178463665:-,0.00158986802399878,0.194139037109752,-214.5,0.666666666666667,1_increase
chr2:178465600:-,0.00158986802399878,-0.194139037109752,351.5,0.529411764705882,2_decrease
chr2:182924887:-,1.69905935788536e-90,-0.272213668053977,474.5,0.607843137254902,2_decrease
chr2:187345104:-,0.00909655221070476,-0.107859015728685,45.5,0.647058823529412,2_decrease
chr2:190204634:-,1.58017484468452e-07,0.158754147557037,475.5,0.666666666666667,1_increase
chr2:190204909:-,1.58017484468452e-07,-0.158754147557037,264,0.450980392156863,2_decrease
chr2:196764258:-,2.47165687814732e-11,-0.205107933397644,-35,0.549019607843137,2_decrease
chr2:196833005:-,1.45305751601197e-05,-0.127615886076406,-37,0.431372549019608,2_decrease
chr2:196986663:-,3.64048055795987e-13,0.217005388168298,-155,0.509803921568627,1_increase
chr2:197389786:-,3.42006226236144e-21,0.173798943435747,-95,0.627450980392157,1_increase
chr2:197391975:-,4.85981785258751e-25,-0.165684044160698,466,0.529411764705882,2_decrease
chr2:199932891:-,2.24780379506943e-05,-0.201342736581728,502.5,0.686274509803922,2_decrease
chr2:200910171:-,0.039223088405491,-0.130345939602302,-349.5,0.549019607843137,2_decrease
chr2:201620186:-,5.30648700576059e-19,0.160519212694869,-178.5,0.431372549019608,1_increase
chr2:201623803:-,9.7616248082127e-17,-0.125183408986345,71.5,0.490196078431373,2_decrease
chr2:202880606:-,6.00294918002724e-06,-0.173306041952081,356.5,0.627450980392157,2_decrease
chr2:203433817:-,1.01523100185938e-05,0.133480642464098,-171.5,0.529411764705882,1_increase
chr2:203438940:-,3.91360595483804e-19,-0.175252157539573,272.5,0.647058823529412,2_decrease
chr2:206114817:-,3.09700733580636e-55,0.256471414611194,-29,0.549019607843137,1_increase
chr2:206123909:-,1.00603438541127e-31,-0.166789612129697,-136,0.490196078431373,2_decrease
chr2:207075100:-,6.32628031144246e-52,-0.221042987150981,179.5,0.647058823529412,2_decrease
chr2:207581354:-,0.0116223476171928,0.138618344536031,-177,0.627450980392157,1_increase
chr2:207612745:-,0.0218043659629143,-0.132482573322722,218,0.392156862745098,2_decrease
chr2:210149003:-,0.000385256145168804,0.126151061952911,-24.5,0.627450980392157,1_increase
chr2:215942584:-,0.00237358950413717,0.176651490199878,-311,0.647058823529412,1_increase
chr2:215942804:-,0.00237358950413717,-0.176651490199878,-91,0.549019607843137,2_decrease
chr2:218633348:-,3.28390383996968e-07,0.128293422920166,-317.5,0.352941176470588,1_increase
chr2:218638146:-,3.42452398282375e-11,-0.219589416527373,187,0.450980392156863,2_decrease
chr2:219541460:-,1.7098758030382e-14,-0.115357907373093,-458.5,0.431372549019608,2_decrease
chr2:219561722:-,0.000128097096269332,-0.127549378403203,-47,0.509803921568627,2_decrease
chr2:222566899:-,2.05879693960832e-75,0.240788245215293,-333.5,0.372549019607843,1_increase
chr2:222571744:-,2.05879693960832e-75,-0.240788245215293,83,0.529411764705882,2_decrease
chr2:224473909:-,1.51153799609448e-10,-0.108536200743988,424,0.529411764705882,2_decrease
chr2:229763837:-,8.89982468183488e-47,0.236267993281908,-58.5,0.666666666666667,1_increase
chr2:229767213:-,3.95310169918729e-45,-0.230482619424206,-68,0.372549019607843,2_decrease
chr2:239957372:-,3.52703409151859e-28,0.14225139868215,104.5,0.509803921568627,1_increase
chr2:239960740:-,2.05206686668712e-40,-0.178898615564141,-45,0.490196078431373,2_decrease
chr2:240521938:-,0.00537687064355455,0.162213834797422,-412.5,0.313725490196078,1_increase
chr2:241227291:-,1.13933557136291e-27,0.14944478898589,-36,0.588235294117647,1_increase
chr2:241229214:-,1.13933557136291e-27,-0.149444788985889,503.5,0.549019607843137,2_decrease
chr2:241495021:-,4.64786797442185e-06,0.108027197995246,186,0.627450980392157,1_increase
chr20:328728:+,7.21951967968458e-35,-0.156546631949336,-42,0.431372549019608,2_decrease
chr20:330221:+,7.21951967968458e-35,0.156546631949336,-409,0.607843137254902,1_increase
chr20:3825301:+,0.00014364115439072,-0.176362932460494,369,0.627450980392157,2_decrease
chr20:3875451:+,0.000127952738763765,0.144828387056145,187.5,0.450980392156863,1_increase
chr20:8884898:+,2.44860946536276e-07,-0.142870247178966,-67,0.666666666666667,2_decrease
chr20:16741219:+,1.02559704957074e-50,-0.197801182974045,222,0.529411764705882,2_decrease
chr20:16741774:+,7.83564969126902e-23,0.11867079859465,-333,0.529411764705882,1_increase
chr20:18294637:+,1.05633520750379e-12,-0.11888385598665,-77.5,0.647058823529412,2_decrease
chr20:32238067:+,1.48356965393807e-06,-0.310258483736783,438,0.470588235294118,2_decrease
chr20:32238657:+,1.48356965393807e-06,0.310258483736783,-152,0.470588235294118,1_increase
chr20:32439318:+,3.16903993321037e-11,0.106389848839658,-29.5,0.509803921568627,1_increase
chr20:32849183:+,1.33357789418533e-13,-0.170119815780834,519.5,0.627450980392157,2_decrease
chr20:32850404:+,1.33357789418533e-13,0.170119815780834,-110.5,0.647058823529412,1_increase
chr20:33853830:+,1.14315328245734e-27,-0.14108591941979,501.5,0.588235294117647,2_decrease
chr20:33854363:+,6.429471680141e-25,0.14108591941979,-31.5,0.588235294117647,1_increase
chr20:36230334:+,1.35649960393086e-11,-0.101112715615164,336,0.607843137254902,2_decrease
chr20:36232798:+,1.35649960393086e-11,0.101112715615164,-18.5,0.490196078431373,1_increase
chr20:36527082:+,2.00596284592949e-20,-0.121169472411892,223.5,0.549019607843137,2_decrease
chr20:44279327:+,1.33774729215775e-107,-0.258357627636641,21.5,0.607843137254902,2_decrease
chr20:46023588:+,1.08426537670644e-31,-0.315718584719023,517.5,0.647058823529412,2_decrease
chr20:46060150:+,1.08426537670644e-31,0.315718584719023,-191,0.588235294117647,1_increase
chr20:49096585:+,7.00169199613857e-14,-0.11417002780051,252.5,0.647058823529412,2_decrease
chr20:49096883:+,6.70049713838974e-07,0.103499318546553,-45.5,0.647058823529412,1_increase
chr20:49952210:+,2.52806446610342e-22,-0.225545338059477,498,0.666666666666667,2_decrease
chr20:49953883:+,2.52806446610342e-22,0.225545338059477,-52,0.588235294117647,1_increase
chr20:56404048:+,0.000336097482577655,-0.148177977799457,452,0.627450980392157,2_decrease
chr20:56404253:+,0.000817481355842445,0.119916129775284,247,0.627450980392157,1_increase
chr20:57378457:+,7.21062616325925e-41,-0.170533176480177,477,0.725490196078431,2_decrease
chr20:57379201:+,7.21062616325925e-41,0.170533176480177,-83,0.647058823529412,1_increase
chr20:58360670:+,2.37842736678177e-44,-0.326348074491618,26,0.490196078431373,2_decrease
chr20:58367505:+,2.37842736678177e-44,0.326348074491619,-69,0.529411764705882,1_increase
chr20:58679346:+,0.00452580982682991,-0.103189731136397,268,0.607843137254902,2_decrease
chr20:58679496:+,9.92690608065562e-05,0.127998572464295,521.5,0.686274509803922,1_increase
chr20:58900408:+,5.60869345604536e-26,-0.160642126806447,502.5,0.450980392156863,2_decrease
chr20:58911190:+,1.92773139640034e-28,0.160642126806447,-55,0.392156862745098,1_increase
chr20:62201172:+,3.40326388304674e-08,-0.183565880362819,137.5,0.529411764705882,2_decrease
chr20:62672293:+,6.29553826342516e-05,0.119252132061535,-70.5,0.627450980392157,1_increase
chr20:62672617:+,6.29553826342516e-05,-0.119252132061535,-394.5,0.627450980392157,2_decrease
chr20:63628707:+,7.72791548231207e-06,-0.136850548808637,57.5,0.666666666666667,2_decrease
chr20:63628822:+,7.72791548231207e-06,0.136850548808637,-57.5,0.666666666666667,1_increase
chr20:63736141:+,1.39467405328605e-15,-0.239750088243969,-47.5,0.509803921568627,2_decrease
chr20:64275650:+,2.4089512835756e-09,-0.12099617135416,506,0.549019607843137,2_decrease
chr20:64276040:+,5.35901723749843e-08,0.104912328767353,116,0.549019607843137,1_increase
chr20:474505:-,2.15494591790467e-27,0.111395851637622,-218,0.490196078431373,1_increase
chr20:482695:-,1.65537237023516e-13,-0.120038384709527,411.5,0.647058823529412,2_decrease
chr20:3107573:-,0.004124420655785,0.103153446502854,-107,0.470588235294118,1_increase
chr20:3109611:-,0.004124420655785,-0.103153446502854,-4.5,0.686274509803922,2_decrease
chr20:3933574:-,0.00989291051036547,-0.107248284067097,-412,0.509803921568627,2_decrease
chr20:5544440:-,2.04866528377968e-106,-0.338238629584479,-125.5,0.745098039215686,2_decrease
chr20:5546475:-,1.48198289444536e-51,0.162369769239821,54.5,0.549019607843137,1_increase
chr20:5546642:-,7.70122149349838e-29,0.153908329893258,221.5,0.686274509803922,1_increase
chr20:7977720:-,0.00260667445856741,0.102227473661162,255.5,0.549019607843137,1_increase
chr20:13389848:-,0.000112262097422147,-0.226828794613958,270.5,0.705882352941177,2_decrease
chr20:17613678:-,0.0100917425565087,0.17067975930715,-38,0.509803921568627,1_increase
chr20:17614099:-,0.0100917425565087,-0.17067975930715,383,0.509803921568627,2_decrease
chr20:20389628:-,0.0440249849379583,-0.138338896401166,-324,0.470588235294118,2_decrease
chr20:20389883:-,0.0440249849379583,0.138338896401166,-69,0.568627450980392,1_increase
chr20:32192507:-,3.16158229585029e-19,0.348496540077728,-166.5,0.607843137254902,1_increase
chr20:32195617:-,3.16158229585029e-19,-0.348496540077728,-200,0.313725490196078,2_decrease
chr20:32443060:-,1.86749129109674e-09,-0.103970776423001,-31,0.392156862745098,2_decrease
chr20:32444298:-,7.37373443120955e-16,0.131686201776292,189,0.549019607843137,1_increase
chr20:34088310:-,9.22463706618347e-40,0.140223609216608,-16.5,0.725490196078431,1_increase
chr20:34089432:-,4.75400473668288e-32,-0.140223609216608,479,0.627450980392157,2_decrease
chr20:34928433:-,1.88477581436374e-30,-0.178150193287666,-218,0.470588235294118,2_decrease
chr20:44497441:-,1.67095308103817e-06,0.144424508483296,-146.5,0.470588235294118,1_increase
chr20:44942130:-,3.76564872652465e-08,0.120374011064667,-135.5,0.431372549019608,1_increase
chr20:44942218:-,3.76564872652465e-08,-0.120374011064667,-47.5,0.549019607843137,2_decrease
chr20:46349946:-,0.000716369728378998,0.101787360025747,360.5,0.549019607843137,1_increase
chr20:49903393:-,6.05469850470206e-05,0.207226059250499,-120,0.470588235294118,1_increase
chr20:49904828:-,6.05469850470206e-05,-0.207226059250499,8,0.627450980392157,2_decrease
chr20:52084011:-,1.0162138524795e-12,-0.187408001035073,419.5,0.549019607843137,2_decrease
chr20:52151279:-,0.000261210084815456,0.112255037091718,-39.5,0.647058823529412,1_increase
chr20:53567072:-,1.6210531258052e-18,0.348846842973493,-198,0.450980392156863,1_increase
chr20:53568417:-,2.19520108305213e-14,-0.297675281056787,187,0.509803921568627,2_decrease
chr20:56369389:-,4.36007969773139e-05,0.113741587296524,-70.5,0.509803921568627,1_increase
chr20:56369660:-,4.36007969773139e-05,-0.113741587296524,200.5,0.509803921568627,2_decrease
chr20:57648397:-,1.03070822775485e-07,0.21664146953443,-222.5,0.588235294117647,1_increase
chr20:57651060:-,1.03070822775485e-07,-0.21664146953443,462,0.529411764705882,2_decrease
chr20:59025475:-,7.55109142063765e-61,0.113581986124862,-83.5,0.686274509803922,1_increase
chr20:59028685:-,1.93669112208584e-62,-0.113581986124862,431,0.450980392156863,2_decrease
chr20:59033146:-,2.47302060899913e-10,0.323552241765355,-39,0.647058823529412,1_increase
chr20:59034274:-,1.28359964333561e-12,-0.323552241765355,460,0.490196078431373,2_decrease
chr20:61974798:-,4.19927824193568e-12,0.384230202306188,496,0.627450980392157,1_increase
chr20:62843575:-,5.05020092703051e-07,-0.1454974114696,-132.5,0.411764705882353,2_decrease
chr20:62887216:-,1.05610863083589e-100,0.354068286608812,348.5,0.529411764705882,1_increase
chr20:62905006:-,1.40985480414472e-76,-0.203390816282363,-30,0.588235294117647,2_decrease
chr21:15878906:+,3.21824570395586e-19,-0.551691492471103,75.5,0.607843137254902,2_decrease
chr21:15880058:+,3.21824570395586e-19,0.551691492471103,-228.5,0.647058823529412,1_increase
chr21:25717555:+,0.0305224522383798,0.125327589145569,-213,0.647058823529412,1_increase
chr21:31668680:+,1.70948849292244e-18,-0.108830220451598,184,0.529411764705882,2_decrease
chr21:31668928:+,5.68030528631647e-18,0.108830220451598,-64,0.529411764705882,1_increase
chr21:33356038:+,1.64410555465843e-53,-0.326924346835611,148.5,0.588235294117647,2_decrease
chr21:33838497:+,4.88771185028934e-11,0.288246652226606,-46,0.509803921568627,1_increase
chr21:33899859:+,5.84443090295184e-18,-0.390225792369785,-151.5,0.411764705882353,2_decrease
